Дата_время,Дата,Температура в 00:00,Погода в 00:00,Температура в 01:00,Погода в 01:00,Температура в 02:00,Погода в 02:00,Температура в 03:00,Погода в 03:00,Температура в 04:00,Погода в 04:00,Температура в 05:00,Погода в 05:00,Температура в 06:00,Погода в 06:00,Температура в 07:00,Погода в 07:00,Температура в 08:00,Погода в 08:00,Температура в 09:00,Погода в 09:00,Температура в 10:00,Погода в 10:00,4-8_GHz_start,4-8_GHz_stop,4-8_GHz_note,Callisto_start,Callisto_stop,Callisto_note,"0,05-3_GHz_start","0,05-3_GHz_stop","0,05-3_GHz_note",3-24_GHz_start,3-24_GHz_stop,3-24_GHz_note,3-6_GHz_start,3-6_GHz_stop,3-6_GHz_note,6-12_GHz_start,6-12_GHz_stop,6-12_GHz_note,12-24_GHz_start,12-24_GHz_stop,12-24_GHz_note,2-24_GHz_start,2-24_GHz_stop,2-24_GHz_note,Дежурные
2023-11-13 00:00:00,2023-11-13,-18.0,солнце,-18.0,солнце,-11.0,солнце,-4.0,солнце,4.0,солнце,6.0,солнце,4.0,солнце,,,,,,,,,01:00,08:30,,01:00,08:30,,01:00,08:30,,,,Ремонт,01:00,08:30,Перез/ген-01:19; 01:53; 06:40; 07:10;,01:15,08:30,01:40-перез/стойки; Перез/ген-  07:01;,01:20,,01:45-перез/стойки; Перез/ген-  04:30;,,,ремонт,
2023-11-14 00:00:00,2023-11-14,-11.0,солнце,-11.0,солнце,-6.0,солнце,1.0,солнце,1.0,пасмурно,1.0,пасмурно,2.0,пасмурно,1.0,пасмурно,0.0,пасмурно,,,,,01:00,08:30,1:55до2:44нет эл-ва;,01:00,08:30,1:55до2:44 нет эл.ва,01:00,08:30,1:55до 2:44 нет эл.ва,,,Ремонт,01:00,08:30,"1:55до2:44нет эл.ва;до3:50 не запускалась, пер. ген.:08:00;",01:00,08:30,1:55до 2:44нет эл.ва;3:51-запуск;,01:10,08:30,1:55до2:44 нет эл.ва;запуск:3:52;,,,ремонт,
2023-11-15 00:00:00,2023-11-15,-11.0,солнце,-11.0,солнце,-2.0,солнце,2.0,солнце,3.0,солнце,3.0,солнце,1.0,солнце,0.0,солнце,0.0,солнце,,,,,01:20,08:15,,01:20,08:15,,01:20,08:15,,,,Ремонт,01:20,08:15,Перез/ген:01:50;2:55;4:55;6:43;7:17;7:50;,01:20,08:15,,01:20,08:15,,,,ремонт,
2023-11-16 00:00:00,2023-11-16,-11.0,облачно,-11.0,"солнце,обл",-6.0,солнце,2.0,солнце,0.0,солнце,5.0,солнце,5.0,солнце,3.0,солнце,0.0,солнце,,,,,01:20,08:15,c4:50 до 5:43 ремонт; после ремонта запуск 7:00;,01:20,08:15,,01:20,08:15,"01: 23-регистр.запустилась с 2-го раза, с3:05до3:50 нет рег.(вносились изменения)",,,Ремонт,01:20,08:15,Перезап/ген:3:19;5:18;6:11;,01:20,08:15,,01:20,08:15,"3:20 запуск с поправками,Перезапуск/ген:3:26;4:40;5:18;5:24;6:19;6:39;",,,ремонт,
2023-11-17 00:00:00,2023-11-17,-15.0,солнце,-15.0,солнце,0.0,солнце,3.0,солнце,5.0,солнце,6.0,облочно,4.0,пасмурно,0.0,пасмурно,0.0,пасмурно,,,,,01:20,08:15,,01:20,08:15,,01:20,08:15,,,,Ремонт,01:20,08:15,Перезап/ген:1:55;2:15;2:18;2:37;3:13;6:46;,01:20,08:15,,01:20,08:15,перез/генер:02:15;2:18;2:27; 4:01:5:07;5:27;6:22;,,,ремонт,
2023-11-18 00:00:00,2023-11-18,-7.0,солнце,-7.0,солнце,3.0,солнце,5.0,солнце,7.0,солнце,7.0,солнце,7.0,облачно,4.0,солнце,4.0,солнце,,,,,02:57,08:15,ремонт в тесчении дня.,01:20,08:15,,01:24,08:15,,,,Ремонт,01:20,08:15,перезап.стоек:1:46;02:09;пнрез/ген:01:25;01:40;2:02;3:52:6:03;8:00;,01:20,08:15,перезап.стоек:1:46;02:09;пнрез/ген:01:40;03:56,01:20,08:15,"перезап.стоек:1:46;02:09;пнрез/ген:01:40;4:15;7:11, закончилось место на диске:3:15;",,,ремонт,
2023-11-19 00:00:00,2023-11-19,-9.0,"солнце,обл",-8.0,"солнце,обл",-1.0,"солнце,обл",2.0,"солн,обл",5.0,"сол,обл",5.0,пасмурно,6.0,пасмурно,4.0,"солн,обл",4.0,солнце,,,,,01:20,08:15,,01:20,08:15,,01:21,08:15,,,,Ремонт,01:20,08:15,перезап/ген:до 01:37-несколько раз;6:11;6:19;,01:20,08:15,перез/ген:3:26;3:36;6:50;7:26(внесение изменений),01:20,08:15,перезап/ген:6:51;,,,ремонт,
2023-11-20 00:00:00,2023-11-20,0.0,снег,0.0,снег,0.0,снег,0.0,снег,0.0,снег,0.0,снег,0.0,снег,0.0,солнце,0.0,солнце,,,,,01:33,08:15,сбой из-за эл/ва(вечером 19.11 бросок все вырубило в тоннеле),01:20,08:15,,01:29,08:15,1:56-потеря пакета,,,Ремонт,01:30,08:15,сбой по эл-ву.перезап/генер:02:00;03:01;,01:30,08:15,сбой из-за эл-ва.Проводились изменения до 04:20;,01:30,08:15,Сбой по эл-ву;01:42-вкл/выкл приемников модулятора;до2:45 плохая работа генер;перез/ген:08:06;,,,ремонт,
2023-11-21 00:00:00,2023-11-21,-5.0,снег,-5.0,облачно,-4.0,"снег, солнце",0.0,облачно,7.0,солнце,5.0,облачно,0.0,облачно,-1.0,солнце,-4.0,"солн,обл",,,,,01:30,08:15,05:20 потерялось сетка;,01:30,08:15,,01:30,08:15,03:42; 07:02;07:39; потеря пакетов,,,Ремонт,01:30,08:15,перезап/ген: 02:17;02:40; 03:09; 03:22; 03:48; 04:37; 05:24; 06:18; 06:49;07:57;,01:35,08:15,перез/ген:2:58;,01:40,08:15,,,,ремонт,
2023-11-22 00:00:00,2023-11-22,-21.0,солнце,-22.0,солнце,-20.0,солнце,-13.0,солнце,-9.0,солнце,-7.0,солнце,-7.0,солнце,-9.0,солнце,-11.0,солнце,,,,,01:30,08:15,,01:30,08:15,,01:30,08:15,07:17-потеря пакетов; 07:52-отклячилась.,,,Ремонт,01:30,08:15,Перезап/ген:4:02; 05:30; 06:05; 07:02;,01:35,08:15,,01:40,08:15,,,,ремонт,
2023-11-23 00:00:00,2023-11-23,-28.0,солнце,-29.0,солнце,-26.0,солнце,-16.0,солнце,-11.0,солнце,-8.0,солнце,-8.0,солнце,-11.0,солнце,-13.0,солнце,,,,,01:30,08:15,,01:30,08:15,,01:30,08:15,,,,Ремонт,01:30,08:15,Перезап/ген:1:47; 3:59; 4:13; 05:30; 06:55;,01:35,08:15,перезап/ген:06:09;,01:40,08:15,перезап/ген:1:46; 05:36; 06:34;,,,ремонт,
2023-11-24 00:00:00,2023-11-24,-29.0,солнце,-29.0,солнце,-25.0,облачно,-21.0,облачно,-17.0,облачно,-15.0,облачно,-16.0,облачно,-16.0,облачно,-16.0,облачно,,,,,01:30,08:15,02:14 (ППР),01:30,08:15,,01:30,08:15,запущена 1-на прог:Spectro503; 06:15;(перезагрузка приемника),,,Ремонт,01:30,08:15,Перезап/ген:02:10 ; 04:21; 05:18;,01:35,08:15,,01:40,08:15,перезап/ген: 4:50; 05:10; 05:37; 06:30; 06:46; 07:33;,,,ремонт,
2023-11-25 00:00:00,2023-11-25,-23.0,солнце,-23.0,солнце,-19.0,солнце,-14.0,солнце,-7.0,солнце,-3.0,солнце,-3.0,солнце,-5.0,солнце,-8.0,солнце,,,,,01:30,08:15,,01:30,08:15,,01:30,08:15,запущена 1-на прог:Spectro503; 05:32;(перезагрузка приемника),,,Ремонт,01:30,08:15,Перезап/ген:03:26 ; 04:21; 05:18; 08:02;,01:35,08:15,,01:40,08:15,перез/генер:03:54; 05:00; 05:17;05:45;05:54;07:25;,,,ремонт,
2023-11-26 00:00:00,2023-11-26,-16.0,облачно,-16.0,облачно,-14.0,облачно,-11.0,облачно,-5.0,облачно,-8.0,снег,-6.0,снег,-7.0,снег,-8.0,снег,,,,,01:45,08:15,,01:45,08:15,,01:45,08:15,,,,Ремонт,01:45,08:15,Перезап/ген:02:11 ; 02:30; 02:53; 05:04;06:55;,01:50,08:15,,01:55,08:15,перез/генер:2:46;4:25,,,ремонт,
2023-11-27 00:00:00,2023-11-27,-18.0,снег,-17.0,снег,-15.0,снег,-10.0,снег,-6.0,солнце,-4.0,солнце,-6.0,облачно,-7.0,облачно,-6.0,облачно,,,,,01:45,08:15,,01:45,08:15,,01:45,08:15,,,,Ремонт,01:45,08:15,Перезап/ген:02:18 ; 02:32; 03:26; 06:46; 07:29;,01:50,08:15,,01:55,08:15,Перезап/ген:03:06; 03:11; 06:37; 06:48; 06:53;,,,ремонт,
2023-11-28 00:00:00,2023-11-28,-19.0,пасмурно,18.0,снег,-16.0,снег,-15.0,снег,-10.0,снег,-7.0,снег,-7.0,облачно,-8.0,"солц,порош",-10.0,солн,,,,,01:45,08:15,,01:45,08:15,,01:48,08:00,,,,Ремонт,01:45,08:00,"Перезап.ген. 3:37, 3:45,4:38, 6:12,7:30;",01:45,08:15,,01:45,08:15,Перезап.ген. 7:30,,,ремонт,
2023-11-29 00:00:00,2023-11-29,-24.0,облачно,-22.0,облачно,-20.0,ясно,-18.0,ясно,-16.0,ясно,-15.0,ясно,-15.0,ясно,-14.0,ясно,-15.0,ясно,,,,,01:45,08:10,,01:45,08:15,,01:00,08:00,,,,Ремонт,01:45,08:00,"Перезап.ген.4:39, 7:08, 8:03",01:48,08:00,,01:51,08:00,"Перезап.ген.5:59, 6:33, 7:49",,,ремонт,
2023-11-30 00:00:00,2023-11-30,-22.0,облачно,-21.0,облачно,-20.0,облачно,-17.0,облочно,-13.0,облачно,-10.0,обл,-10.0,облачно,-12.0,облачно,-11.0,облачно,,,,,02:00,08:15,,02:00,08:15,,01:00,08:40,S3006 потеря пакета,,,Ремонт,02:00,08:00,Презапуск ген.:6:01;,02:00,08:00,,02:00,08:00,Перез.генер:5:43;,,,ремонт,
2023-12-01 00:00:00,2023-12-01,-12.0,пасмурно,-12.0,пасмурно,-8.0,солнце,-7.0,солнце,0.0,солнце,0.0,солнце,2.0,солнце,-1.0,солнце,-1.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,09:30,,,,Ремонт,02:00,08:00,Перез.ген:2:28;3:24;5:50;6:38;7:00,02:00,08:00,,02:00,08:00,Перез.генер:1:58;2:18;2:42;4:42;,,,ремонт,
2023-12-02 00:00:00,2023-12-02,-22.0,дымка,-20.0,дымка,-16.0,дымка,-14.0,дымка,-9.0,дымка,-7.0,дымка,-6.0,дымка,-6.0,пасмурно,-6.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,,,Ремонт,02:00,08:00,"Перез.ген: 2:56,3:12,3:39,4:19",02:00,08:00,,02:00,08:00,,,,ремонт,
2023-12-03 00:00:00,2023-12-03,-20.0,пасмурно,-19.0,пасмурно,-16.0,облачно,-13.0,облачно,-8.0,облачно,-6.0,облачно,-5.0,ясно,-4.0,ясно,-4.0,ясно,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,"Перез.ген.4:16,4:18,4:43,4:58",02:00,08:00,,02:00,08:00,"Перез.ген.0:58,2:50,5:43,5:48,6:03,6:13,6:30,6:40,6:53,6:58,7:17,7:30",,,ремонт,
2023-12-04 00:00:00,2023-12-04,-14.0,пасмурно,-14.0,пасмурно,-14.0,пасмурно,-9.0,пасмурно,-7.0,пасмурно,-3.0,пасмурно,-3.0,"сол,обл",-4.0,пасмурно,-6.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,Перез.ген:2:11;2:30;4:58;6:10;7:58,02:00,08:00,,02:00,08:00,Перез.ген:4:58;5:30;6:35;7:58;,,,ремонт,
2023-12-05 00:00:00,2023-12-05,-9.0,ветер,-10.0,солнце,-10.0,солнце,-3.0,солнце,1.0,солнце,1.0,солнце,2.0,солнце,-1.0,облачно,-4.0,облачно,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,Перез.ген :02:49; 02:59; 06:07; 06:28;07:49;,02:00,08:00,,02:00,08:00,Перез.ген:02:44:07:00;07:15;07:34;07:40;07:44;,,,ремонт,
2023-12-06 00:00:00,2023-12-06,-20.0,облачно,-20.0,облачно,-19.0,облачно,-15.0,облачно,-13.0,облачно,-9.0,облачно,-9.0,облачно,-10.0,облачно,-11.0,облачно,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,Перез.ген :03:09; 03:17; 04:02; 05:01; 05:47;06:49,02:00,08:00,,02:00,08:00,Перез.ген:04:09;05:37;07:33,,,ремонт,
2023-12-07 00:00:00,2023-12-07,-17.0,облачно,-17.0,облачно,-17.0,облачно,-15.0,облачно,-14.0,облачно,-12.0,пасмурно,-12.0,пасмурно,-11.0,облачно,-10.0,облачно,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,Перез.ген :03:04; 03:14; 05:08; 05:44; 07:33;,02:00,08:00,,02:00,08:00,Перез.ген:05:50,,,ремонт,
2023-12-08 00:00:00,2023-12-08,-22.0,облачно,-21.0,облачно,-21.0,облачно,-20.0,облачно,-17.0,солнце,-13.0,облачно,-14.0,облачно,-16.0,облачно,-17.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,Перез.ген :04:10; 05:34;,02:00,08:00,,02:00,08:00,Перез.ген:04:12; 05:36;07:03;,,,ремонт,
2023-12-09 00:00:00,2023-12-09,-35.0,солнце,-35.0,солнце,-33.0,солнце,-24.0,солнце,-18.0,солнце,-15.0,солнце,-15.0,солнце,-16.0,солнце,-18.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,Перез.ген :06:11; 06:31;,02:00,08:00,,02:00,08:00,Перез.ген:04:12; 07:34;,,,ремонт,
2023-12-10 00:00:00,2023-12-10,-37.0,солнце,-37.0,солнце,-37.0,солнце,-28.0,солнце,-20.0,солнце,-16.0,солнце,-16.0,солнце,-20.0,солнце,-22.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,Перез.ген :05:42; 06:30;,02:00,08:00,,02:00,08:00,Перез.ген:03:45; 06:44; 07:25;,,,ремонт,
2023-12-11 00:00:00,2023-12-11,-37.0,солнце,-38.0,солнце,-36.0,солнце,-28.0,солнце,-27.0,солнце,-26.0,солнце,-26.0,солнце,-26.0,солнце,-27.0,ясно,,,,,02:00,08:00,,02:00,08:00,,01:16,08:00,,,,Ремонт,02:00,08:00,Перез.ген :03:15; 04:17; 05:20; 05:54; 06:04; 06:10;06:58; 07:28;,02:00,08:00,,02:00,08:00,Перез.ген:02:17; 04:43;,,,ремонт,
2023-12-12 00:00:00,2023-12-12,-42.0,ясно,-42.0,ясно,-36.0,ясно,-29.0,ясно,-28.0,ясно,-28.0,солнце,-27.0,солнце,-29.0,солнце,-29.0,солнце,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,"2:00-3:43, 4:18-4:30 потеря связи с коррелятором из-за Ethernet-кабеля - заменили",02:00,08:00,2:00-3:43 потеря связи с коррелятором из-за Ethernet-кабеля - заменили;7:12 сбой времени,02:00,08:00,"2:00-3:43,4:18-4:30 потеря связи с коррелятором из-за Ethernet-кабеля - заменили, 7:40 - перез.ген.",,,ремонт,
2023-12-13 00:00:00,2023-12-13,-42.0,ясно,-41.0,ясно,-38.0,ясно,-30.0,ясно,-28.0,солнце,-26.0,солнце,-25.0,солнце,-25.0,солнце,-26.0,солнце,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,"перез.ген.:2:18,6:21;6:48;7:45;",02:00,08:00,,02:00,08:00,"перез.ген.: 2:13,2:38;3:43;4:24;5:03;5:08; 5:11; 5:19;6:00;6:14;7:04;7:37;7:49;",,,ремонт,
2023-12-14 00:00:00,2023-12-14,-44.0,ясно,-44.0,ясно,-40.0,ясно,-34.0,ясно,-30.0,солнце,-19.0,солнце,-18.0,солнце,-22.0,солнце,-22.0,солнце,,,,,02:00,08:00,,02:00,08:00,,02:00,08:15,,,,Ремонт,02:00,08:15,"перез.ген.:2:30,4:36,5:23,5:40,6:58",02:00,08:15,перез.ген. 7:01,02:00,05:15,"перез.ген. 7:00, 7:13,7:48;7:50;",,,ремонт,
2023-12-15 00:00:00,2023-12-15,-37.0,солнце,-33.0,солнце,-31.0,солнце,-30.0,солнце,-23.0,солнце,-18.0,солнце,-18.0,солнце,-19.0,солнце,-20.0,солнце,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02 00   5:58,5:54;08 10,"перез.ген.2:30,2:40;3:03;3:37;3:42;5:33;сбой  регистрации 5:56-5:58; перез.ген.6:15,6:20,6:36 ;7:14;7:19;",02:00,08:00,,02:00,08:00,"перез.ген:2:15;3:16,4:23,4:34;5:21;6:17,6:21",,,ремонт,
2023-12-16 00:00:00,2023-12-16,-37.0,хмарь,-37.0,хмарь,-34.0,солнце,-30.0,солнце,-25.0,солнце,-20.0,солнце,-18.0,солнце,-18.0,солнце,-20.0,солнце,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,,02:00,08:00,,02:19,08:00,регистр.незапуск.,,,ремонт,
2023-12-17 00:00:00,2023-12-17,-32.0,хмарь,-32.0,хмарь,-27.0,солнце,-23.0,солнце,-20.0,облачно,-16.0,хмарь,-17.0,хмарь,-19.0,хмарь,-19.0,хмарь,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,6:18перезапус прораммы(зависла),,,Ремонт,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2023-12-18 00:00:00,2023-12-18,-27.0,хмарь,-25.0,порошка,-23.0,порошка,-22.0,порошка,-22.0,порошка,-21.0,хмарь,-19.0,солнце,-19.0,солнце,-20.0,хмарь,,,,,02:00,08:00,,02:00,08:00,,2:00-4:30 5:00,08:00,"3:11потеря пактов,",,,Ремонт,02:00,08:00,Перез/ген:2:15;2:28;2:33;,02:00,08:00,,02:00,08:00,перез/ген:2:15;2:28;2:30;,,,ремонт,
2023-12-19 00:00:00,2023-12-19,-35.0,облачно,-35.0,облачно,-32.0,облачно,-30.0,хмарь,-22.0,хмарь,-19.0,солнце,-19.0,солнце,-18.0,солнце,-21.0,солнце,,,,,02:00,08:00,02:00 - 03:54 ; отключение фаза.,02:00,08:00,,02:00,08:00,02:00 - 03:00 - отключение фаза.,,,Ремонт,02:00,08:00,02:00 - 03:00 - отключение фаза.,02:00,08:00,02:00 - 03:00 - отключение фаза.,02:00,08:00,02:00 - 03:00 - отключение фаза.,,,ремонт,
2023-12-20 00:00:00,2023-12-20,-38.0,солнце,-38.0,солнце,-38.0,солнце,-30.0,солнце,-21.0,солнце,-17.0,солнце,-17.0,солнце,-18.0,солнце,-21.0,солнце,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2023-12-21 00:00:00,2023-12-21,-37.0,солнце,-37.0,солнце,-36.0,солнце,-29.0,солнце,-20.0,солнце,-15.0,солнце,-16.0,солнце,-18.0,солнце,-21.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2023-12-22 00:00:00,2023-12-22,-29.0,облачно,-27.0,облачно,-26.0,солнце,-23.0,солнце,-16.0,солнце,-11.0,солнце,-9.0,солнце,-11.0,солнце,-13.0,солнце,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2023-12-23 00:00:00,2023-12-23,-27.0,облачно,-27.0,облачно,-25.0,солнце,-21.0,облачно,-16.0,солнце,-9.0,солнце,-7.0,солнце,-8.0,облачно,-11.0,облачно,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2023-12-24 00:00:00,2023-12-24,-22.0,солнце,-22.0,солнце,-22.0,солнце,-15.0,солнце,-5.0,солнце,-2.0,солнце,-1.0,солнце,-2.0,солнце,-6.0,солнце,,,,,02:00,08:00,"4,05-ремонт потеря связи.",02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2023-12-25 00:00:00,2023-12-25,-14.0,пасмурно,-14.0,пасмурно,-13.0,пасмурно,-12.0,снег,-9.0,снег,-8.0,снег,-7.0,снег,-6.0,снег,-7.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2023-12-26 00:00:00,2023-12-26,-13.0,облачно,-13.0,обл,-13.0,"обл,солн",-8.0,солнце,-2.0,солнце,0.0,солнце,0.0,солнце,-1.0,солнце,-3.0,солнце,,,,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,Ремонт,02:00,08:00,перез/ген:2:36;,02:00,08:00,,02:00,08:00,,,,ремонт,
